SubjectName	TrialID	TrialSequence	CountInTrial	StartTime	Duration	Distance	Velocity	Validity	SubjectCategory	Age	Sex	Handedness	Comments	Trial Name	Trial Category	SlideNr	Saccade Target AOI	Saccade Target AOI group	
S1602	4	4	3	992	8	61,74421	7,718026	0						KF_005.jpg		0	nowhere	nowhere	
S1602	4	4	4	1200	2	58,61673	29,30837	0						KF_005.jpg		0	nowhere	nowhere	
S1602	4	4	5	1528	10	114,7786	11,47786	0						KF_005.jpg		0	nowhere	nowhere	
S1602	4	4	6	1746	2	30,42545	15,21272	0						KF_005.jpg		0	nowhere	nowhere	
S1602	4	4	7	2608	44	229,6402	5,219095	0						KF_005.jpg		0	nowhere	nowhere	
S1602	4	4	8	3006	18	179,1371	9,952061	0						KF_005.jpg		0	nowhere	nowhere	
S1602	4	4	9	3326	54	557,3906	10,32205	0						KF_005.jpg		0	fkf5	nowhere	
S1602	4	4	10	3514	8	62,6567	7,832087	0						KF_005.jpg		0	fkf5	nowhere	
S1602	4	4	11	3876	2	24,07224	12,03612	0						KF_005.jpg		0	fkf5	nowhere	
S1602	5	5	1	194	30	327,7496	10,92499	0						KF_006.jpg		0	fkf006	nowhere	
S1602	5	5	2	382	14	134,7225	9,623033	0						KF_006.jpg		0	fkf006	nowhere	
S1602	5	5	3	866	122	351,0486	2,877448	0						KF_006.jpg		0	nowhere	nowhere	
S1602	5	5	4	1264	64	1383,958	21,62435	0						KF_006.jpg		0	lkf6	nowhere	
S1602	5	5	5	1480	22	152,2422	6,9201	0						KF_006.jpg		0	lkf6	nowhere	
S1602	5	5	6	1876	258	83,18864	0,3224366	0						KF_006.jpg		0	lkf6	nowhere	
S1602	5	5	7	2394	28	83,45609	2,980575	0						KF_006.jpg		0	lkf6	nowhere	
S1602	5	5	8	2604	70	978,3284	13,97612	0						KF_006.jpg		0	nowhere	nowhere	
S1602	5	5	9	2864	22	99,46976	4,521353	0						KF_006.jpg		0	nowhere	nowhere	
S1602	5	5	10	3050	24	206,3005	8,595853	0						KF_006.jpg		0	nowhere	nowhere	
S1602	5	5	11	3296	22	94,04155	4,274616	0						KF_006.jpg		0	nowhere	nowhere	
S1602	5	5	12	3438	30	322,5928	10,75309	0						KF_006.jpg		0	nowhere	nowhere	
S1602	5	5	13	3842	10	107,4173	10,74173	0						KF_006.jpg		0	nowhere	nowhere	
S1602	6	6	1	226	34	426,4049	12,54132	0						KF_007.jpg		0	fkf7	nowhere	
S1602	6	6	2	398	16	96,94656	6,05916	0						KF_007.jpg		0	fkf7	nowhere	
S1602	6	6	3	682	36	689,778	19,1605	0						KF_007.jpg		0	lkf7	nowhere	
S1602	6	6	4	1088	40	652,3264	16,30816	0						KF_007.jpg		0	fkf7	nowhere	
S1602	6	6	5	1372	2	43,88311	21,94156	0						KF_007.jpg		0	fkf7	nowhere	
S1602	6	6	6	1724	2	28,14124	14,07062	0						KF_007.jpg		0	fkf7	nowhere	
S1602	6	6	7	1892	14	187,7668	13,41191	0						KF_007.jpg		0	nowhere	nowhere	
S1602	6	6	8	2102	18	223,0082	12,38934	0						KF_007.jpg		0	fkf7	nowhere	
