SubjectName;TrialID;TrialSequence;CountInTrial;StartTime;Duration;Distance;Velocity;Validity;SubjectCategory;Age;Sex;Handedness;Trial Name;Saccade Target AOI;AOI group
S0602;56;56;15;3832;62;1056,02;17,03259;0;;;;;KF_057.jpg;fkf57;face
S0602;57;57;1;228;18;211,296;11,73867;0;;;;;KF_058.jpg;fkf58;face
S0602;57;57;2;388;8;77,76196;9,720244;0;;;;;KF_058.jpg;fkf58;face
S0602;57;57;3;648;10;57,23713;5,723713;0;;;;;KF_058.jpg;fkf58;face
S0602;57;57;4;988;56;441,0173;7,875309;0;;;;;KF_058.jpg;lkf58;logo
S0602;57;57;5;1406;14;145,7181;10,40844;0;;;;;KF_058.jpg;lkf58;logo
S0602;57;57;6;1766;48;713,8741;14,87238;0;;;;;KF_058.jpg;fkf58;face
S0602;57;57;7;1954;10;74,67728;7,467728;0;;;;;KF_058.jpg;fkf58;face
S0602;57;57;8;2336;174;44,29783;0,2545852;0;;;;;KF_058.jpg;fkf58;face
S0602;57;57;9;3116;2;51,64384;25,82192;0;;;;;KF_058.jpg;fkf58;face
S0602;57;57;10;3492;22;67,99754;3,090797;0;;;;;KF_058.jpg;fkf58;face
S0602;57;57;11;3678;24;460,3858;19,18274;0;;;;;KF_058.jpg;lkf58;logo
S0602;58;58;1;230;14;125,5001;8,964292;0;;;;;KF_059.jpg;f1kf59;face
S0602;58;58;2;396;2;37,73445;18,86723;0;;;;;KF_059.jpg;f1kf59;face
S0602;58;58;3;582;30;512,4304;17,08101;0;;;;;KF_059.jpg;f2kf59;face
S0602;58;58;4;774;2;28,55325;14,27662;0;;;;;KF_059.jpg;f2kf59;face
S0602;58;58;5;986;2;23,95683;11,97841;0;;;;;KF_059.jpg;f2kf59;face
S0602;58;58;6;1210;30;504,1749;16,80583;0;;;;;KF_059.jpg;f1kf59;face
S0602;58;58;7;1400;2;37,37475;18,68737;0;;;;;KF_059.jpg;f1kf59;face
S0602;58;58;8;1660;60;555,1093;9,251821;0;;;;;KF_059.jpg;lkf59;logo
S0602;58;58;9;1888;42;69,64825;1,658292;0;;;;;KF_059.jpg;lkf59;logo
S0602;58;58;10;2128;10;124,2781;12,42781;0;;;;;KF_059.jpg;lkf59;logo
S0602;58;58;11;2370;78;908,6861;11,64982;0;;;;;KF_059.jpg;nowhere;nowhere
S0602;58;58;12;2622;24;258,8171;10,78405;0;;;;;KF_059.jpg;nowhere;nowhere
S0602;58;58;13;2828;48;388,5483;8,094757;0;;;;;KF_059.jpg;nowhere;nowhere
S0602;58;58;14;3120;2;33,79768;16,89884;0;;;;;KF_059.jpg;nowhere;nowhere
S0602;58;58;15;3418;24;319,7558;13,32316;0;;;;;KF_059.jpg;f1kf59;face
S0602;58;58;16;3624;2;55,92523;27,96261;0;;;;;KF_059.jpg;f1kf59;face
S0602;58;58;17;3840;42;240,1484;5,717818;0;;;;;KF_059.jpg;nowhere;nowhere
S0602;59;59;1;254;12;118,6513;9,887605;0;;;;;KF_060.jpg;f1kf60;face
S0602;59;59;2;588;10;112,9711;11,29711;0;;;;;KF_060.jpg;f1kf60;face
S0602;59;59;3;692;38;917,4053;24,14225;0;;;;;KF_060.jpg;lkf60;logo
S0602;59;59;4;952;2;32,34063;16,17031;0;;;;;KF_060.jpg;lkf60;logo
S0602;59;59;5;1158;28;594,6143;21,23622;0;;;;;KF_060.jpg;f2kf60;face
S0602;59;59;6;1332;10;90,72775;9,072775;0;;;;;KF_060.jpg;f2kf60;face
S0602;59;59;7;1656;22;362,0895;16,45861;0;;;;;KF_060.jpg;f1kf60;face
S0602;59;59;8;2058;12;50,60334;4,216945;0;;;;;KF_060.jpg;f1kf60;face
S0602;59;59;9;2258;138;83,84548;0,607576;0;;;;;KF_060.jpg;f1kf60;face
S0602;59;59;10;2982;18;201,6994;11,20552;0;;;;;KF_060.jpg;f2kf60;face
S0602;59;59;11;3272;10;67,82893;6,782893;0;;;;;KF_060.jpg;f2kf60;face
S0602;59;59;12;3712;18;213,5957;11,86643;0;;;;;KF_060.jpg;f1kf60;face
S0602;60;60;1;192;24;96,39437;4,016432;0;;;;;KF_061.jpg;fkf61;face
S0602;60;60;2;406;28;415,173;14,82761;0;;;;;KF_061.jpg;lkf61;logo
S0602;60;60;3;554;12;140,5735;11,71446;0;;;;;KF_061.jpg;lkf61;logo
S0602;60;60;4;760;16;101,4779;6,342371;0;;;;;KF_061.jpg;lkf61;logo
S0602;60;60;5;964;14;99,26928;7,090663;0;;;;;KF_061.jpg;lkf61;logo
S0602;60;60;6;1174;10;91,9801;9,19801;0;;;;;KF_061.jpg;lkf61;logo
S0602;60;60;7;1410;48;469,9076;9,789742;0;;;;;KF_061.jpg;fkf61;face
S0602;60;60;8;1608;2;31,19142;15,59571;0;;;;;KF_061.jpg;fkf61;face
S0602;60;60;9;1756;34;630,373;18,54038;0;;;;;KF_061.jpg;f2kf61;face
S0602;60;60;10;2008;2;31,93271;15,96635;0;;;;;KF_061.jpg;f2kf61;face
S0602;60;60;11;2344;34;599,9243;17,64483;0;;;;;KF_061.jpg;fkf61;face
S0602;60;60;12;2602;2;30,6328;15,3164;0;;;;;KF_061.jpg;fkf61;face
S0602;60;60;13;2926;40;686,2742;17,15685;0;;;;;KF_061.jpg;nowhere;nowhere
S0602;60;60;14;3194;10;95,0142;9,50142;0;;;;;KF_061.jpg;nowhere;nowhere
S0602;60;60;15;3410;2;55,64515;27,82257;0;;;;;KF_061.jpg;nowhere;nowhere
S0602;60;60;16;3578;20;291,2724;14,56362;0;;;;;KF_061.jpg;nowhere;nowhere
S0602;61;61;1;244;32;645,1919;20,16225;0;;;;;KF_062.jpg;nowhere;nowhere
S0602;61;61;2;388;18;309,8112;17,21174;0;;;;;KF_062.jpg;lkf62;logo
S0602;61;61;3;540;2;45,33769;22,66885;0;;;;;KF_062.jpg;lkf62;logo
S0602;61;61;4;914;66;1026,464;15,55248;0;;;;;KF_062.jpg;nowhere;nowhere
S0602;61;61;5;1410;2;50,59262;25,29631;0;;;;;KF_062.jpg;nowhere;nowhere
S0602;61;61;6;1550;66;610,7202;9,253337;0;;;;;KF_062.jpg;f2kf62;face
S0602;61;61;7;1852;2;35,133;17,5665;0;;;;;KF_062.jpg;f2kf62;face
S0602;61;61;8;2062;58;364,3049;6,281119;0;;;;;KF_062.jpg;nowhere;nowhere
S0602;61;61;9;2232;32;564,1116;17,62849;0;;;;;KF_062.jpg;f1kf62;face
S0602;61;61;10;2484;18;105,2736;5,848536;0;;;;;KF_062.jpg;f1kf62;face
S0602;61;61;11;2712;2;30,64721;15,32361;0;;;;;KF_062.jpg;f1kf62;face
S0602;61;61;12;2952;40;481,6392;12,04098;0;;;;;KF_062.jpg;nowhere;nowhere
S0602;61;61;13;3140;88;482,4461;5,482342;0;;;;;KF_062.jpg;f1kf62;face
S0602;61;61;14;3400;28;412,1586;14,71995;0;;;;;KF_062.jpg;nowhere;nowhere
S0602;61;61;15;3640;30;351,5322;11,71774;0;;;;;KF_062.jpg;nowhere;nowhere
S0602;62;62;1;156;26;600,3467;23,09026;0;;;;;KF_063.jpg;fkf63;face
S0602;62;62;2;284;52;99,71226;1,917543;0;;;;;KF_063.jpg;fkf63;face
S0602;62;62;3;532;52;361,6648;6,955091;0;;;;;KF_063.jpg;lkf63;logo
S0602;62;62;4;998;6;70,4549;11,74248;0;;;;;KF_063.jpg;lkf63;logo
S0602;62;62;5;1180;8;65,46417;8,183022;0;;;;;KF_063.jpg;lkf63;logo
S0602;62;62;6;1764;68;388,5587;5,714099;0;;;;;KF_063.jpg;fkf63;face
S0602;62;62;7;2020;2;50,40454;25,20227;0;;;;;KF_063.jpg;fkf63;face
S0602;62;62;8;2200;36;63,07962;1,752212;0;;;;;KF_063.jpg;fkf63;face
S0602;62;62;9;2332;184;64,95505;0,3530166;-1;;;;;KF_063.jpg;fkf63;face
S0602;62;62;10;2644;26;283,5962;10,90755;0;;;;;KF_063.jpg;lkf63;logo
S0602;62;62;11;2820;50;540,026;10,80052;0;;;;;KF_063.jpg;nowhere;nowhere
S0602;62;62;12;3022;72;728,3596;10,11611;0;;;;;KF_063.jpg;fkf63;face
S0602;62;62;13;3256;8;81,84932;10,23116;0;;;;;KF_063.jpg;fkf63;face
S0602;62;62;14;3392;74;48,31794;0,6529452;0;;;;;KF_063.jpg;fkf63;face
S0602;62;62;15;3780;40;707,4467;17,68617;0;;;;;KF_063.jpg;nowhere;nowhere
S0602;63;63;1;224;38;589,0914;15,50241;0;;;;;KF_064.jpg;lkf64;logo
S0602;63;63;2;570;40;604,0778;15,10194;0;;;;;KF_064.jpg;nowhere;nowhere
S0602;63;63;3;770;34;702,7461;20,669;0;;;;;KF_064.jpg;fkf64;face
S0602;63;63;4;1038;2;58,3902;29,1951;0;;;;;KF_064.jpg;fkf64;face
S0602;63;63;5;1332;46;877,0523;19,06635;0;;;;;KF_064.jpg;lkf64;logo
S0602;63;63;6;1654;184;357,1215;1,940878;0;;;;;KF_064.jpg;nowhere;nowhere
S0602;63;63;7;2056;14;144,6236;10,33026;0;;;;;KF_064.jpg;nowhere;nowhere
S0602;63;63;8;2430;50;802,7537;16,05507;0;;;;;KF_064.jpg;fkf64;face
S0602;63;63;9;2868;50;839,8245;16,79649;0;;;;;KF_064.jpg;nowhere;nowhere
S0602;63;63;10;3108;10;113,0095;11,30095;0;;;;;KF_064.jpg;lkf64;logo
S0602;63;63;11;3316;40;776,9158;19,4229;0;;;;;KF_064.jpg;fkf64;face
S0602;64;64;1;216;18;293,9264;16,32925;0;;;;;KF_065.jpg;f2kf65;face
S0602;64;64;2;418;36;30,61378;0,8503827;0;;;;;KF_065.jpg;f2kf65;face
S0602;64;64;3;592;2;21,39957;10,69978;0;;;;;KF_065.jpg;f2kf65;face
S0602;64;64;4;1034;38;769,2121;20,24242;0;;;;;KF_065.jpg;fkf65;face
S0602;64;64;5;1220;56;46,53928;0,8310585;0;;;;;KF_065.jpg;fkf65;face
S0602;64;64;6;1376;2;26,46536;13,23268;0;;;;;KF_065.jpg;fkf65;face
S0602;64;64;7;1494;2;30,18911;15,09456;0;;;;;KF_065.jpg;fkf65;face
S0602;64;64;8;1698;26;315,8544;12,14824;0;;;;;KF_065.jpg;lkf65;logo
S0602;64;64;9;1950;2;57,9728;28,9864;0;;;;;KF_065.jpg;lkf65;logo
S0602;64;64;10;2242;2;20,85507;10,42754;0;;;;;KF_065.jpg;lkf65;logo
S0602;64;64;11;2384;2;25,86243;12,93122;0;;;;;KF_065.jpg;lkf65;logo
S0602;64;64;12;2586;40;358,645;8,966125;0;;;;;KF_065.jpg;fkf65;face
S0602;64;64;13;2818;12;77,09404;6,424503;0;;;;;KF_065.jpg;fkf65;face
S0602;64;64;14;3126;22;95,69804;4,349911;0;;;;;KF_065.jpg;fkf65;face
S0602;64;64;15;3244;2;36,64714;18,32357;0;;;;;KF_065.jpg;fkf65;face
S0602;64;64;16;3800;18;119,7812;6,654509;0;;;;;KF_065.jpg;fkf65;face
S0602;65;65;1;104;2;25,45096;12,72548;0;;;;;KF_066.jpg;fkf66;face
S0602;65;65;2;436;36;579,7744;16,10484;0;;;;;KF_066.jpg;lkf66;logo
S0602;65;65;3;836;10;111,8249;11,18249;0;;;;;KF_066.jpg;lkf66;logo
S0602;65;65;4;1104;10;115,5059;11,55059;0;;;;;KF_066.jpg;lkf66;logo
S0602;65;65;5;1300;18;132,0758;7,337542;0;;;;;KF_066.jpg;lkf66;logo
S0602;65;65;6;1618;18;246,7249;13,70694;0;;;;;KF_066.jpg;lkf66;logo
S0602;65;65;7;2122;28;451,0736;16,10977;0;;;;;KF_066.jpg;fkf66;face
S0602;65;65;8;2354;10;74,09912;7,409912;0;;;;;KF_066.jpg;fkf66;face
S0602;65;65;9;2600;46;35,43953;0,7704247;0;;;;;KF_066.jpg;fkf66;face
S0602;65;65;10;2908;2;23,98668;11,99334;0;;;;;KF_066.jpg;fkf66;face
S0602;65;65;11;3098;22;327,7334;14,89697;0;;;;;KF_066.jpg;nowhere;nowhere
S0602;65;65;12;3512;12;108,092;9,00767;0;;;;;KF_066.jpg;nowhere;nowhere
S0602;65;65;13;3654;38;884,595;23,27882;0;;;;;KF_066.jpg;nowhere;nowhere
S0602;66;66;1;188;62;131,7395;2,124831;0;;;;;KF_067.jpg;fkf67;face
S0602;66;66;2;370;2;27,37756;13,68878;0;;;;;KF_067.jpg;fkf67;face
S0602;66;66;3;458;18;191,0364;10,61313;0;;;;;KF_067.jpg;nowhere;nowhere
S0602;66;66;4;560;16;224,4862;14,03039;0;;;;;KF_067.jpg;fkf67;face
S0602;66;66;5;754;14;104,323;7,451641;0;;;;;KF_067.jpg;fkf67;face
S0602;66;66;6;1024;44;1071,296;24,34764;0;;;;;KF_067.jpg;lkf67;logo
S0602;66;66;7;1272;2;29,18882;14,59441;0;;;;;KF_067.jpg;lkf67;logo
S0602;66;66;8;1374;2;22,09605;11,04802;0;;;;;KF_067.jpg;lkf67;logo
S0602;66;66;9;1488;80;45,69481;0,5711851;0;;;;;KF_067.jpg;lkf67;logo
S0602;66;66;10;1868;250;1006,221;4,024886;0;;;;;KF_067.jpg;fkf67;face
S0602;66;66;11;2220;2;25,11084;12,55542;0;;;;;KF_067.jpg;fkf67;face
S0602;66;66;12;2342;14;92,82404;6,630289;0;;;;;KF_067.jpg;fkf67;face
S0602;66;66;13;2652;16;156,6991;9,793692;0;;;;;KF_067.jpg;fkf67;face
S0602;66;66;14;2898;28;345,8017;12,35006;0;;;;;KF_067.jpg;nowhere;nowhere
S0602;66;66;15;3108;16;143,1109;8,944434;0;;;;;KF_067.jpg;nowhere;nowhere
S0602;66;66;16;3766;52;612,9738;11,78796;0;;;;;KF_067.jpg;fkf67;face
S0602;67;67;1;176;34;576,1204;16,94472;0;;;;;KF_068.jpg;f2kf68;face
S0602;67;67;2;354;8;74,32653;9,290816;0;;;;;KF_068.jpg;f2kf68;face
S0602;67;67;3;586;46;856,9316;18,62895;0;;;;;KF_068.jpg;fkf68;face
S0602;67;67;4;816;12;58,38584;4,865487;0;;;;;KF_068.jpg;fkf68;face
S0602;67;67;5;1182;38;760,6942;20,01827;0;;;;;KF_068.jpg;lkf68;logo
S0602;67;67;6;1408;2;63,94545;31,97272;0;;;;;KF_068.jpg;lkf68;logo
S0602;67;67;7;1664;2;42,99741;21,4987;0;;;;;KF_068.jpg;lkf68;logo
S0602;67;67;8;1856;2;43,78888;21,89444;0;;;;;KF_068.jpg;lkf68;logo
S0602;67;67;9;2000;26;303,306;11,66562;0;;;;;KF_068.jpg;f2kf68;face
S0602;67;67;10;2186;2;21,9895;10,99475;0;;;;;KF_068.jpg;f2kf68;face
S0602;67;67;11;2958;2;24,86283;12,43142;0;;;;;KF_068.jpg;f2kf68;face
S0602;67;67;12;3144;46;304,8565;6,627316;0;;;;;KF_068.jpg;lkf68;logo
S0602;67;67;13;3386;20;239,7207;11,98603;0;;;;;KF_068.jpg;nowhere;nowhere
S0602;67;67;14;3550;22;376,8547;17,12976;0;;;;;KF_068.jpg;nowhere;nowhere
S0602;68;68;1;200;14;92,11948;6,579963;0;;;;;KF_069.jpg;fkf69;face
S0602;68;68;2;582;2;49,21873;24,60937;0;;;;;KF_069.jpg;fkf69;face
S0602;68;68;3;956;64;459,318;7,176844;0;;;;;KF_069.jpg;lkf69;logo
S0602;68;68;4;1218;332;502,5026;1,513562;-1;;;;;KF_069.jpg;fkf69;face
S0602;68;68;5;1768;36;659,304;18,314;0;;;;;KF_069.jpg;nowhere;nowhere
S0602;68;68;6;1960;44;657,8258;14,95059;0;;;;;KF_069.jpg;nowhere;nowhere
S0602;68;68;7;2256;8;67,31761;8,414701;0;;;;;KF_069.jpg;fkf69;face
S0602;68;68;8;2632;2;64,93685;32,46843;0;;;;;KF_069.jpg;fkf69;face
S0602;68;68;9;3004;14;128,176;9,155432;0;;;;;KF_069.jpg;nowhere;nowhere
S0602;68;68;10;3316;38;604,4045;15,90538;0;;;;;KF_069.jpg;nowhere;nowhere
S0602;68;68;11;3546;36;779,0601;21,64056;0;;;;;KF_069.jpg;fkf69;face
S0602;69;69;1;206;12;169,9433;14,16195;0;;;;;KF_070.jpg;fkf70;face
S0602;69;69;2;372;2;61,37526;30,68763;0;;;;;KF_070.jpg;fkf70;face
S0602;69;69;3;1162;42;701,3052;16,69774;0;;;;;KF_070.jpg;nowhere;nowhere
S0602;69;69;4;1444;16;215,457;13,46606;0;;;;;KF_070.jpg;nowhere;nowhere
S0602;69;69;5;1672;22;286,5721;13,026;0;;;;;KF_070.jpg;nowhere;nowhere
S0602;69;69;6;1810;32;588,4315;18,38848;0;;;;;KF_070.jpg;fkf70;face
S0602;69;69;7;1990;12;57,97938;4,831615;0;;;;;KF_070.jpg;fkf70;face
S0602;69;69;8;2212;26;531,8111;20,45427;0;;;;;KF_070.jpg;lkf70;logo
S0602;69;69;9;2490;2;39,64937;19,82468;0;;;;;KF_070.jpg;lkf70;logo
S0602;69;69;10;2632;38;508,7781;13,3889;0;;;;;KF_070.jpg;fkf70;face
S0602;69;69;11;2824;2;44,32648;22,16324;0;;;;;KF_070.jpg;fkf70;face
S0602;69;69;12;3694;46;634,335;13,78989;0;;;;;KF_070.jpg;nowhere;nowhere
S0602;70;70;1;254;32;306,9067;9,590834;0;;;;;KF_071.jpg;lkf71;logo
S0602;70;70;2;456;22;154,1101;7,005005;0;;;;;KF_071.jpg;lkf71;logo
S0602;70;70;3;614;2;32,23433;16,11717;0;;;;;KF_071.jpg;lkf71;logo
S0602;70;70;4;746;2;45,16843;22,58422;0;;;;;KF_071.jpg;lkf71;logo
S0602;70;70;5;862;40;457,3773;11,43443;0;;;;;KF_071.jpg;fkf71;face
S0602;70;70;6;1056;26;87,7608;3,375415;0;;;;;KF_071.jpg;fkf71;face
S0602;70;70;7;1194;42;834,5488;19,87021;0;;;;;KF_071.jpg;nowhere;nowhere
S0602;70;70;8;1524;10;101,7941;10,17941;0;;;;;KF_071.jpg;nowhere;nowhere
S0602;70;70;9;1814;82;391,9041;4,779318;0;;;;;KF_071.jpg;nowhere;nowhere
S0602;70;70;10;1982;86;434,6326;5,053867;0;;;;;KF_071.jpg;fkf71;face
S0602;70;70;11;2270;2;29,03603;14,51802;0;;;;;KF_071.jpg;fkf71;face
S0602;70;70;12;2866;36;627,2682;17,42412;0;;;;;KF_071.jpg;nowhere;nowhere
S0602;70;70;13;3072;24;265,1106;11,04628;0;;;;;KF_071.jpg;nowhere;nowhere
S0602;70;70;14;3404;40;887,1218;22,17805;0;;;;;KF_071.jpg;fkf71;face
S0602;70;70;15;3542;72;156,8699;2,178748;0;;;;;KF_071.jpg;fkf71;face
S0602;71;71;1;190;18;294,9353;16,38529;0;;;;;KF_072.jpg;fkf72;face
S0602;71;71;2;518;36;747,6755;20,76876;0;;;;;KF_072.jpg;nowhere;nowhere
S0602;71;71;3;850;34;743,5523;21,86919;0;;;;;KF_072.jpg;fkf72;face
S0602;71;71;4;1082;148;45,49946;0,3074288;0;;;;;KF_072.jpg;fkf72;face
S0602;71;71;5;1434;10;54,32906;5,432906;0;;;;;KF_072.jpg;fkf72;face
S0602;71;71;6;1582;56;889,1329;15,87737;0;;;;;KF_072.jpg;lkf72;logo
S0602;71;71;7;1878;40;622,6652;15,56663;0;;;;;KF_072.jpg;nowhere;nowhere
S0602;71;71;8;2018;140;343,0674;2,450481;-1;;;;;KF_072.jpg;fkf72;face
S0602;71;71;9;2910;172;777,7811;4,521983;0;;;;;KF_072.jpg;nowhere;nowhere
S0602;71;71;10;3174;12;83,36952;6,94746;0;;;;;KF_072.jpg;nowhere;nowhere
S0602;71;71;11;3370;14;98,98363;7,07026;0;;;;;KF_072.jpg;lkf72;logo
S0602;72;72;1;176;16;136,7836;8,548973;0;;;;;KF_073.jpg;f2kf73;face
S0602;72;72;2;390;32;251,1799;7,849372;0;;;;;KF_073.jpg;f1kf73;face
S0602;72;72;3;600;8;72,57117;9,071396;0;;;;;KF_073.jpg;f1kf73;face
S0602;72;72;4;972;2;25,58316;12,79158;0;;;;;KF_073.jpg;f1kf73;face
S0602;72;72;5;1120;28;423,9382;15,14065;0;;;;;KF_073.jpg;f2kf73;face
S0602;72;72;6;1310;52;1138,343;21,89121;0;;;;;KF_073.jpg;lkf73;logo
S0602;72;72;7;1548;80;136,5073;1,706342;0;;;;;KF_073.jpg;lkf73;logo
S0602;72;72;8;1732;248;966,1917;3,895934;-1;;;;;KF_073.jpg;f2kf73;face
S0602;72;72;9;2178;108;1155,569;10,69971;0;;;;;KF_073.jpg;lkf73;logo
S0602;72;72;10;2402;28;108,9314;3,890406;0;;;;;KF_073.jpg;lkf73;logo
S0602;72;72;11;2614;6;68,99267;11,49878;0;;;;;KF_073.jpg;lkf73;logo
S0602;72;72;12;2956;14;212,279;15,16279;0;;;;;KF_073.jpg;lkf73;logo
S0602;72;72;13;3308;2;50,20086;25,10043;0;;;;;KF_073.jpg;lkf73;logo
S0602;72;72;14;3524;14;115,7369;8,266918;0;;;;;KF_073.jpg;lkf73;logo
S0602;72;72;15;3690;236;972,7318;4,121745;-1;;;;;KF_073.jpg;f2kf73;face
S0602;73;73;1;150;66;88,45612;1,340244;0;;;;;KF_074.jpg;fkf74;face
S0602;73;73;2;418;48;591,8691;12,33061;0;;;;;KF_074.jpg;lkf74;logo
S0602;73;73;3;694;14;146,6597;10,47569;0;;;;;KF_074.jpg;lkf74;logo
S0602;73;73;4;868;66;826,9174;12,52905;0;;;;;KF_074.jpg;fkf74;face
S0602;73;73;5;1170;32;616,0421;19,25132;0;;;;;KF_074.jpg;lkf74;logo
S0602;73;73;6;1318;16;63,48479;3,967799;0;;;;;KF_074.jpg;lkf74;logo
S0602;73;73;7;1664;20;235,3689;11,76844;0;;;;;KF_074.jpg;lkf74;logo
S0602;73;73;8;2004;8;75,29128;9,41141;0;;;;;KF_074.jpg;lkf74;logo
S0602;73;73;9;2508;2;36,18615;18,09307;0;;;;;KF_074.jpg;lkf74;logo
S0602;73;73;10;2720;44;673,7925;15,31347;0;;;;;KF_074.jpg;fkf74;face
S0602;73;73;11;2948;248;165,215;0,6661896;-1;;;;;KF_074.jpg;fkf74;face
S0602;73;73;12;3454;8;68,21858;8,527323;0;;;;;KF_074.jpg;fkf74;face
S0602;73;73;13;3664;10;109,2537;10,92537;0;;;;;KF_074.jpg;fkf74;face
S0602;74;74;1;178;22;351,6731;15,98514;0;;;;;KF_075.jpg;fkf75;face
S0602;74;74;2;448;64;1119,844;17,49757;0;;;;;KF_075.jpg;lkf75;logo
S0602;74;74;3;868;42;873,987;20,80921;0;;;;;KF_075.jpg;nowhere;nowhere
S0602;74;74;4;1178;28;180,3337;6,440489;0;;;;;KF_075.jpg;fkf75;face
S0602;74;74;5;1348;2;24,45779;12,22889;0;;;;;KF_075.jpg;fkf75;face
S0602;74;74;6;1468;10;107,6255;10,76255;0;;;;;KF_075.jpg;fkf75;face
S0602;74;74;7;1752;8;96,87235;12,10904;0;;;;;KF_075.jpg;fkf75;face
S0602;74;74;8;2032;176;777,9504;4,420173;0;;;;;KF_075.jpg;nowhere;nowhere
S0602;74;74;9;2402;106;465,6388;4,392819;0;;;;;KF_075.jpg;nowhere;nowhere
S0602;74;74;10;2648;14;114,6253;8,187524;0;;;;;KF_075.jpg;lkf75;logo
S0602;74;74;11;2986;32;447,9831;13,99947;0;;;;;KF_075.jpg;nowhere;nowhere
S0602;74;74;12;3196;36;683,8011;18,99447;0;;;;;KF_075.jpg;fkf75;face
S0602;74;74;13;3426;8;87,95782;10,99473;0;;;;;KF_075.jpg;fkf75;face
S0602;75;75;1;210;6;88,70563;14,78427;0;;;;;KF_076.jpg;fkf76;face
S0602;75;75;2;376;8;89,61638;11,20205;0;;;;;KF_076.jpg;fkf76;face
S0602;75;75;3;706;20;222,8471;11,14235;0;;;;;KF_076.jpg;fkf76;face
S0602;75;75;4;926;2;59,40789;29,70395;0;;;;;KF_076.jpg;fkf76;face
S0602;75;75;5;1060;14;181,6504;12,97503;0;;;;;KF_076.jpg;fkf76;face
S0602;75;75;6;1252;58;794,1282;13,69187;0;;;;;KF_076.jpg;lkf76;logo
S0602;75;75;7;1596;2;45,34446;22,67223;0;;;;;KF_076.jpg;nowhere;nowhere
S0602;75;75;8;1724;14;168,6992;12,04994;0;;;;;KF_076.jpg;nowhere;nowhere
S0602;75;75;9;2082;8;84,68268;10,58533;0;;;;;KF_076.jpg;nowhere;nowhere
S0602;75;75;10;2250;14;168,6604;12,04717;0;;;;;KF_076.jpg;nowhere;nowhere
S0602;75;75;11;2448;112;647,0936;5,777622;0;;;;;KF_076.jpg;fkf76;face
S0602;75;75;12;2740;12;103,0232;8,585268;0;;;;;KF_076.jpg;fkf76;face
S0602;75;75;13;2868;164;146,5273;0,8934594;-1;;;;;KF_076.jpg;fkf76;face
S0602;75;75;14;3304;14;128,4772;9,17694;0;;;;;KF_076.jpg;fkf76;face
S0602;75;75;15;3746;166;38,79214;0,2336876;0;;;;;KF_076.jpg;fkf76;face
S0602;76;76;1;264;14;154,773;11,05522;0;;;;;KF_077.jpg;fkf77;face
S0602;76;76;2;434;18;66,8605;3,714473;0;;;;;KF_077.jpg;fkf77;face
S0602;76;76;3;706;2;35,27705;17,63853;0;;;;;KF_077.jpg;fkf77;face
S0602;76;76;4;1014;2;34,52723;17,26361;0;;;;;KF_077.jpg;fkf77;face
S0602;76;76;5;1228;30;650,9756;21,69919;0;;;;;KF_077.jpg;lkf77;logo
S0602;76;76;6;1456;8;80,51196;10,06399;0;;;;;KF_077.jpg;lkf77;logo
S0602;76;76;7;1828;40;694,468;17,3617;0;;;;;KF_077.jpg;fkf77;face
S0602;76;76;8;2150;2;29,75566;14,87783;0;;;;;KF_077.jpg;fkf77;face
S0602;76;76;9;3082;278;20,70688;0,07448519;0;;;;;KF_077.jpg;fkf77;face
S0602;77;77;1;186;20;283,7566;14,18783;0;;;;;KF_078.jpg;fkf78;face
S0602;77;77;2;424;2;33,08228;16,54114;0;;;;;KF_078.jpg;fkf78;face
S0602;77;77;3;534;32;490,6206;15,33189;0;;;;;KF_078.jpg;nowhere;nowhere
S0602;77;77;4;748;54;472,0535;8,741732;0;;;;;KF_078.jpg;fkf78;face
S0602;77;77;5;1056;2;46,41929;23,20965;0;;;;;KF_078.jpg;fkf78;face
S0602;77;77;6;1240;2;45,26672;22,63336;0;;;;;KF_078.jpg;fkf78;face
S0602;77;77;7;1496;10;62,84589;6,284589;0;;;;;KF_078.jpg;fkf78;face
S0602;77;77;8;1626;36;758,5522;21,07089;0;;;;;KF_078.jpg;lkf78;logo
S0602;77;77;9;1868;12;146,7052;12,22543;0;;;;;KF_078.jpg;lkf78;logo
S0602;77;77;10;2122;90;661,5262;7,350291;0;;;;;KF_078.jpg;fkf78;face
S0602;77;77;11;2458;14;103,2346;7,373901;0;;;;;KF_078.jpg;fkf78;face
S0602;77;77;12;2616;38;703,5292;18,51393;0;;;;;KF_078.jpg;nowhere;nowhere
S0602;77;77;13;2830;2;33,04321;16,5216;0;;;;;KF_078.jpg;lkf78;logo
S0602;77;77;14;2986;58;766,5767;13,21684;0;;;;;KF_078.jpg;fkf78;face
S0602;77;77;15;3346;24;125,8176;5,242398;0;;;;;KF_078.jpg;fkf78;face
S0602;77;77;16;3794;12;104,9996;8,74997;0;;;;;KF_078.jpg;fkf78;face
S0602;78;78;1;120;2;31,15695;15,57848;0;;;;;KF_079.jpg;nowhere;nowhere
S0602;78;78;2;208;24;357,0317;14,87632;0;;;;;KF_079.jpg;nowhere;nowhere
S0602;78;78;3;354;64;268,9247;4,201949;0;;;;;KF_079.jpg;lkf79;logo
S0602;78;78;4;536;96;201,2415;2,096266;0;;;;;KF_079.jpg;nowhere;nowhere
