4193194	 1001.8	  346.3	  230.0	    0.0	...
4193196	 1002.4	  345.0	  229.0	    0.0	...
4193198	 1002.9	  343.9	  228.0	    0.0	...
4193200	 1003.4	  342.6	  227.0	    0.0	...
4193202	 1003.8	  341.2	  226.0	    0.0	...
4193204	 1004.0	  339.9	  224.0	    0.0	...
4193206	 1004.3	  338.1	  223.0	    0.0	...
4193208	 1004.3	  335.7	  221.0	    0.0	...
4193210	 1004.2	  334.0	  220.0	    0.0	...
4193212	 1004.0	  332.1	  219.0	    0.0	...
4193214	 1003.9	  330.3	  218.0	    0.0	...
4193216	 1003.8	  328.8	  217.0	    0.0	...
4193218	 1003.9	  327.2	  216.0	    0.0	...
4193220	 1004.0	  326.0	  215.0	    0.0	...
4193222	 1004.3	  325.2	  214.0	    0.0	...
4193224	 1004.7	  324.4	  213.0	    0.0	...
4193226	 1005.1	  323.6	  213.0	    0.0	...
4193228	 1005.5	  322.9	  212.0	    0.0	...
4193230	 1005.9	  322.1	  212.0	    0.0	...
4193232	 1006.2	  321.3	  211.0	    0.0	...
4193234	 1006.5	  320.4	  210.0	    0.0	...
4193236	 1006.8	  319.3	  209.0	    0.0	...
4193238	 1007.1	  318.6	  209.0	    0.0	...
4193240	 1007.4	  318.0	  208.0	    0.0	...
4193242	 1007.8	  317.4	  208.0	    0.0	...
4193244	 1008.3	  317.2	  207.0	    0.0	...
4193246	 1008.7	  317.1	  207.0	    0.0	...
4193248	 1009.1	  317.0	  206.0	    0.0	...
4193250	 1009.3	  317.0	  206.0	    0.0	...
4193252	 1009.4	  316.7	  205.0	    0.0	...
4193254	 1009.5	  316.5	  204.0	    0.0	...
4193256	 1009.5	  316.3	  203.0	    0.0	...
4193258	 1009.5	  316.1	  203.0	    0.0	...
4193260	 1009.6	  316.0	  202.0	    0.0	...
4193262	 1009.7	  315.9	  201.0	    0.0	...
4193264	 1009.9	  316.1	  200.0	    0.0	...
4193266	 1010.1	  316.4	  200.0	    0.0	...
4193268	 1010.4	  316.7	  199.0	    0.0	...
4193270	 1010.8	  317.0	  199.0	    0.0	...
4193272	 1011.2	  317.0	  198.0	    0.0	...
4193274	 1011.5	  316.8	  197.0	    0.0	...
4193276	 1011.8	  316.6	  197.0	    0.0	...
4193278	 1012.1	  316.1	  196.0	    0.0	...
4193280	 1012.4	  315.2	  196.0	    0.0	...
4193282	 1012.5	  314.3	  195.0	    0.0	...
4193284	 1012.6	  313.3	  195.0	    0.0	...
